Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,185.369995,186.309998,183.889999,184.130005,492500,182.80023
2015-12-30,185.240005,186.380005,184.990005,185.320007,441200,183.981638
2015-12-29,183.940002,185.570007,182.850006,185.539993,553900,184.200035
2015-12-28,182.100006,184.080002,181.759995,183.899994,509700,181.330908
2015-12-24,182.759995,183.619995,181.389999,182.729996,489300,180.177255
2015-12-23,181.130005,183.160004,180.919998,183.070007,528100,180.512516
2015-12-22,180.710007,182.990005,180.660004,180.820007,626100,178.293949
2015-12-21,179.419998,181.050003,178.830002,179.949997,552600,177.436092
2015-12-18,178.149994,179.899994,177.220001,178.210007,3487700,175.72041
2015-12-17,181.020004,181.729996,177.809998,178.979996,696200,176.479642
2015-12-16,177.669998,181.429993,176.970001,180.919998,910300,178.392543
2015-12-15,175.899994,178.520004,175.270004,176.869995,739000,174.399118
2015-12-14,174.669998,176.080002,171.699997,174.320007,1026500,171.884754
2015-12-11,173.610001,175.570007,172.440002,174.919998,1227700,172.476363
2015-12-10,177.669998,177.809998,173.779999,173.779999,1054100,171.352289
2015-12-09,178.119995,179.809998,176.190002,177.119995,774000,174.645626
2015-12-08,178.820007,179.940002,178.139999,179.360001,954600,176.854338
2015-12-07,180.289993,182.880005,178.179993,179.029999,811200,176.528947
2015-12-04,177.399994,182.229996,176.75,182.110001,804200,179.565921
2015-12-03,180.00,182.649994,175.360001,176.210007,1099800,173.74835
2015-12-02,184.470001,185.320007,180.610001,180.860001,826500,178.333383
2015-12-01,182.649994,184.889999,182.100006,184.889999,865800,182.307083
2015-11-30,182.789993,185.009995,181.149994,181.789993,2307600,179.250384
2015-11-27,180.800003,183.399994,179.860001,182.350006,536800,179.802573
2015-11-25,179.740005,182.220001,178.610001,181.039993,577500,178.510861
2015-11-24,180.240005,180.850006,177.809998,179.449997,1004100,176.943077
2015-11-23,180.190002,181.679993,179.710007,181.50,552100,178.964442
2015-11-20,177.949997,180.330002,177.699997,180.020004,509600,177.505122
2015-11-19,176.399994,178.279999,175.570007,177.399994,410500,174.921713
2015-11-18,175.669998,176.720001,173.789993,176.399994,581300,173.935683
2015-11-17,174.009995,176.630005,173.309998,175.160004,556600,172.713015
2015-11-16,172.649994,174.679993,169.020004,174.419998,700400,171.983348
2015-11-13,174.619995,175.100006,172.419998,172.639999,496000,170.228216
2015-11-12,173.789993,175.839996,172.270004,173.820007,703100,171.391739
2015-11-11,172.669998,174.990005,172.289993,173.940002,391400,171.510058
2015-11-10,169.210007,174.199997,169.169998,172.490005,722600,170.080317
2015-11-09,172.479996,172.869995,168.830002,170.210007,788900,167.83217
2015-11-06,178.550003,178.550003,171.320007,172.949997,656300,170.533882
2015-11-05,177.559998,178.990005,176.149994,177.419998,518600,174.941438
2015-11-04,178.279999,178.880005,176.710007,178.100006,663600,175.611946
2015-11-03,179.139999,180.380005,176.529999,177.710007,659000,175.227395
2015-11-02,174.830002,180.25,174.550003,180.149994,974400,177.633295
2015-10-30,178.279999,178.509995,174.240005,174.830002,891100,172.387624
2015-10-29,176.460007,178.179993,175.300003,177.949997,822200,175.464032
2015-10-28,179.580002,180.339996,174.470001,177.059998,968400,174.586466
2015-10-27,179.00,181.850006,177.389999,178.910004,1185300,176.410628
2015-10-26,183.660004,185.440002,181.039993,182.00,822800,179.457457
2015-10-23,184.160004,186.889999,181.229996,182.850006,665400,180.295588
2015-10-22,185.210007,185.809998,183.509995,184.789993,820700,182.208474
2015-10-21,185.479996,185.929993,184.00,184.229996,662000,181.656299
2015-10-20,184.869995,186.539993,183.589996,184.690002,593400,182.10988
2015-10-19,183.240005,185.429993,182.759995,185.259995,639500,182.671909
2015-10-16,181.839996,184.039993,180.009995,183.419998,929100,180.857618
2015-10-15,178.149994,180.770004,177.899994,180.770004,513400,178.244644
2015-10-14,180.309998,180.490005,177.210007,177.729996,564600,175.247105
2015-10-13,179.559998,181.259995,178.699997,179.729996,771200,177.219165
2015-10-12,179.380005,180.949997,178.169998,180.190002,609600,177.672745
2015-10-09,177.880005,179.020004,176.970001,178.940002,558000,176.440207
2015-10-08,176.770004,178.570007,175.059998,178.229996,689200,175.74012
2015-10-07,175.550003,176.779999,174.369995,176.779999,785600,174.310379
2015-10-06,176.600006,177.600006,174.529999,175.570007,842300,173.117291
2015-10-05,176.139999,177.570007,175.470001,177.039993,640600,174.566741
2015-10-02,174.800003,177.440002,173.179993,175.800003,598400,173.344074
2015-10-01,175.600006,176.100006,172.729996,175.25,1064900,172.801754
2015-09-30,174.309998,174.850006,172.809998,174.820007,1099400,172.377769
2015-09-29,167.660004,173.210007,167.080002,172.809998,1233700,170.395839
2015-09-28,169.229996,170.669998,166.179993,167.240005,927600,164.90366
2015-09-25,171.330002,172.339996,167.660004,170.649994,557500,167.033465
2015-09-24,170.839996,171.729996,167.960007,169.339996,788400,165.75123
2015-09-23,170.460007,171.960007,169.800003,171.410004,533300,167.777368
2015-09-22,171.720001,172.160004,169.839996,170.520004,591200,166.90623
2015-09-21,170.809998,173.380005,170.800003,172.320007,426700,168.668086
2015-09-18,168.860001,173.419998,168.149994,170.830002,1119000,167.209658
2015-09-17,168.419998,173.110001,167.289993,169.850006,894300,166.250431
2015-09-16,166.889999,169.369995,166.889999,168.580002,527000,165.007342
2015-09-15,165.160004,167.710007,164.259995,167.039993,486900,163.49997
2015-09-14,166.50,167.029999,164.309998,164.850006,847000,161.356394
2015-09-11,161.839996,165.770004,161.839996,165.770004,1249700,162.256895
2015-09-10,160.970001,163.660004,160.960007,161.860001,905800,158.429755
2015-09-09,163.919998,166.350006,160.929993,161.130005,833200,157.71523
2015-09-08,162.369995,163.910004,161.25,162.770004,678000,159.320473
2015-09-04,161.419998,162.449997,159.300003,160.529999,604500,157.12794
2015-09-03,163.600006,164.539993,162.559998,163.130005,449200,159.672845
2015-09-02,163.559998,164.470001,161.75,163.130005,740500,159.672845
2015-09-01,163.110001,164.050003,160.509995,161.820007,739600,158.390609
2015-08-31,168.600006,170.50,164.979996,165.059998,1746500,161.561936
2015-08-28,168.660004,169.240005,167.25,168.710007,522100,165.134591
2015-08-27,167.740005,170.169998,166.389999,168.639999,898800,165.066068
2015-08-26,166.139999,167.119995,163.470001,166.490005,979500,162.961638
2015-08-25,168.830002,168.850006,162.309998,162.479996,1102500,159.036611
2015-08-24,172.419998,172.449997,165.25,165.550003,1307200,162.041556
2015-08-21,176.910004,177.759995,173.440002,173.440002,872500,169.764346
2015-08-20,178.350006,180.00,176.699997,177.399994,684100,173.640414
2015-08-19,178.440002,179.419998,177.449997,178.139999,584100,174.364737
2015-08-18,178.479996,180.240005,178.479996,179.699997,638700,175.891674
2015-08-17,177.130005,178.589996,176.259995,178.589996,778500,174.805198
2015-08-14,176.110001,177.440002,174.520004,177.119995,811100,173.36635
2015-08-13,175.009995,177.100006,174.440002,176.080002,600300,172.348396
2015-08-12,174.720001,175.929993,173.580002,175.699997,734500,171.976445
2015-08-11,173.350006,176.410004,173.270004,175.220001,795700,171.506622
